,team_win,gameDuration,total__stats_kills,total__stats_deaths,total__stats_assists,total__stats_largestKillingSpree,total__stats_largestMultiKill,total__stats_killingSprees,total__stats_longestTimeSpentLiving,total__stats_doubleKills,total__stats_tripleKills,total__stats_quadraKills,total__stats_pentaKills,total__stats_totalDamageDealt,total__stats_magicDamageDealt,total__stats_physicalDamageDealt,total__stats_trueDamageDealt,total__stats_largestCriticalStrike,total__stats_totalDamageDealtToChampions,total__stats_magicDamageDealtToChampions,total__stats_physicalDamageDealtToChampions,total__stats_trueDamageDealtToChampions,total__stats_totalHeal,total__stats_totalUnitsHealed,total__stats_damageSelfMitigated,total__stats_damageDealtToObjectives,total__stats_visionScore,total__stats_timeCCingOthers,total__stats_totalDamageTaken,total__stats_magicalDamageTaken,total__stats_physicalDamageTaken,total__stats_trueDamageTaken,total__stats_goldEarned,total__stats_goldSpent,total__stats_inhibitorKills,total__stats_totalMinionsKilled,total__stats_neutralMinionsKilled,total__stats_neutralMinionsKilledTeamJungle,total__stats_neutralMinionsKilledEnemyJungle,total__stats_totalTimeCrowdControlDealt,total__stats_champLevel,total__stats_visionWardsBoughtInGame,total__stats_wardsPlaced,total__stats_wardsKilled,teams_firstBlood,teams_firstTower,teams_firstInhibitor,teams_firstBaron,teams_firstDragon,teams_firstRiftHerald,teams_towerKills,teams_inhibitorKills,teams_baronKills,teams_dragonKills
503,0,1234,10,24,15,7,5,3,2697,2,0,0,0,241505,41289,181425,18789,898,30696,7314,22030,1350,11566,6,38647,5996,70,60,59511,6900,47519,5087,30191,28525,0,364,77,68,0,673,53,11,32,10,0,0,0,0,0,0,0,0,0,0
504,1,1502,22,19,30,12,6,5,2813,2,0,0,0,517918,195302,278509,44104,481,61031,24837,29376,6814,39787,10,76207,66890,102,112,90761,34800,49119,6836,49766,43715,2,599,140,83,13,1305,68,13,42,14,1,1,1,0,0,1,2,0,2,2
505,0,1502,19,22,33,6,6,4,2994,2,0,0,0,472147,257424,188974,25746,393,62457,33265,25491,3696,26789,7,58483,17265,113,68,88034,27870,53659,6500,43263,40875,0,526,155,117,8,1148,65,9,35,9,0,0,0,0,1,0,0,0,1,0
506,1,1720,39,26,55,20,10,7,2926,5,1,0,0,550916,294393,237369,19150,921,109667,62495,43685,3484,75549,10,77241,50387,143,67,110623,29756,74586,6276,57332,49920,2,526,168,102,16,792,72,14,58,19,1,0,1,0,1,0,2,0,3,0
507,0,1720,26,39,35,12,6,6,2153,1,0,0,0,484753,94225,369985,20540,0,83863,27002,50931,5926,30187,9,90103,21882,143,81,135256,63582,68502,3165,49604,47675,0,549,130,110,4,652,67,16,68,20,0,1,0,0,0,1,0,0,1,1
508,1,2050,51,41,80,22,7,9,2357,6,0,0,0,629585,231744,364683,33155,703,130689,50153,70616,9916,58582,13,152432,56661,128,166,164679,45341,116484,2851,68660,62350,2,520,187,121,25,1235,81,18,67,5,0,0,0,1,0,0,2,1,2,0
509,0,2050,41,51,27,11,7,11,3241,4,1,0,0,596374,160369,394908,41093,394,126970,42582,82535,1852,40597,11,118317,33507,123,94,164350,52681,101664,10001,60548,57901,1,519,164,106,21,781,71,4,45,17,1,1,1,0,1,0,1,0,2,0
510,1,1854,40,18,40,21,6,8,3076,4,0,0,0,695131,313981,340603,40545,0,95999,37661,54667,3666,41938,13,63793,60868,173,55,102264,18386,78552,5323,61148,56735,1,586,246,144,47,501,77,22,61,22,1,1,1,0,0,1,2,0,3,2
511,0,1854,18,40,23,7,6,3,2991,1,0,0,0,474969,115429,312806,46731,447,55348,14494,35526,5324,22858,7,57845,8573,99,63,121112,38916,78527,3665,50896,47800,0,638,122,100,0,769,70,10,58,12,0,0,0,0,1,0,0,0,1,0
512,1,1596,50,22,63,24,11,12,3143,7,1,0,0,550472,77519,438761,34187,1013,100655,24298,72231,4123,29327,8,71181,47943,105,117,97658,26186,63178,8289,60708,54875,1,521,169,72,46,957,72,11,44,7,1,1,1,0,1,0,1,0,4,0
513,0,1596,22,50,30,6,7,4,1784,2,0,0,0,350656,112057,211407,27185,839,69785,25111,36401,8268,13349,6,82854,5520,82,131,117667,25199,88343,4122,43785,41710,0,426,65,63,0,922,62,10,41,13,0,0,0,0,0,0,0,0,0,0
514,1,929,11,9,6,5,5,2,2217,0,0,0,0,243563,60464,168416,14679,645,20956,7417,12160,1377,9685,6,19035,15747,43,34,34637,5023,28409,1204,25341,21550,0,318,88,49,13,617,46,5,20,2,1,1,0,0,0,1,0,0,0,1
515,0,929,9,11,4,6,3,1,1493,0,0,0,0,129360,16625,105651,7083,0,18425,3349,13870,1204,3954,4,12483,2046,20,39,26884,7789,17714,1376,20028,15150,0,193,33,27,0,254,39,1,11,1,0,0,0,0,0,0,0,0,0,0
516,1,1210,23,7,27,16,8,5,1967,2,1,0,0,323732,134133,133130,56465,730,40152,23623,14195,2330,17293,7,33893,40628,57,65,52664,7860,42147,2654,37919,31425,0,431,78,25,18,595,57,3,27,7,1,1,0,0,0,1,0,0,2,2
517,0,1210,7,23,9,4,5,2,2284,1,0,0,0,359530,22065,316434,21027,996,36720,7233,26830,2655,15845,8,30003,16183,54,20,55604,24680,28593,2330,31101,28725,0,449,114,77,9,376,54,7,28,7,0,0,0,0,1,0,0,0,1,0
518,1,2004,37,16,48,21,8,6,5097,4,0,0,0,678033,270933,357966,49131,1343,69534,27279,37522,4730,27711,7,75591,65395,168,113,97461,37777,55577,4104,61842,55765,2,621,199,108,37,2189,80,11,58,8,0,0,1,1,0,0,2,1,3,0
519,0,2004,16,37,14,7,6,4,3634,1,0,0,0,644912,158353,408911,77645,691,63621,32967,26545,4105,20398,7,69431,35690,122,109,107328,29071,73523,4729,51612,50987,0,625,180,126,16,1421,71,7,54,10,1,1,0,0,1,1,0,0,2,1
520,1,1526,40,18,25,24,10,7,4259,4,2,0,0,498777,104869,345968,47936,729,83336,25029,51459,6842,34425,6,64959,71106,87,71,96128,23085,66847,6191,53914,50208,2,478,168,76,44,995,68,8,38,7,0,1,1,1,1,1,3,1,2,2
521,0,1526,17,40,22,6,6,5,2242,1,0,0,0,341728,69426,261960,10339,1357,61261,20254,36813,4191,16353,6,65815,9873,77,107,101450,25446,69157,6841,38884,35360,0,423,65,53,0,609,63,5,33,10,1,0,0,0,0,0,0,0,1,0
522,1,2685,63,50,88,24,10,10,2960,13,2,0,0,973819,304989,607344,61482,481,175675,59903,109024,6742,95776,8,317021,110895,174,205,261637,64763,183881,12989,89204,82090,2,617,222,128,35,2021,89,5,71,14,0,0,1,1,0,0,3,3,4,0
523,0,2685,50,63,81,15,8,11,3468,3,0,0,0,907244,211631,633971,61636,2214,213267,59204,142751,11308,59780,7,190925,52876,191,246,213464,62856,143860,6741,78057,79530,0,662,185,104,21,1306,84,16,70,12,1,1,0,0,1,0,0,0,3,0
524,1,2401,22,16,49,13,5,5,4690,2,0,0,0,943641,193418,635936,114281,1425,87158,31757,50728,4669,68979,10,107706,121509,234,94,138933,77238,56587,5101,71809,66413,2,752,259,141,32,797,85,27,81,21,0,0,1,1,1,1,2,3,5,1
525,0,2401,16,22,31,10,4,4,5782,1,0,0,0,814078,476592,233744,103738,551,97543,72275,20163,5103,33751,11,86028,20133,114,137,122108,35754,81680,4668,59059,56400,0,690,215,185,0,2464,79,4,65,11,1,1,0,0,0,0,0,0,0,0
526,1,1830,43,26,55,23,6,10,3265,3,1,0,0,481530,143150,314612,23765,2685,97272,38424,53573,5272,20015,9,93372,43491,118,98,90513,25488,59069,5952,57376,46665,2,495,75,50,7,636,64,8,59,7,0,0,1,1,0,0,2,1,1,0
527,0,1830,26,43,35,12,6,4,3413,2,0,0,0,479241,83778,336650,58808,20,67729,24838,36935,5952,26152,7,104397,38245,66,107,128712,39236,84202,5270,50656,49050,0,507,127,76,11,687,67,9,31,5,1,1,0,0,1,1,0,0,2,1
528,1,1686,24,15,36,15,7,5,3862,2,0,0,0,608005,189390,372736,45874,1665,76321,38292,36706,1321,33662,8,60589,75210,100,112,94172,22056,70335,1774,52935,45875,1,526,226,111,64,875,72,7,45,10,1,0,1,1,1,0,1,1,3,1
529,0,1686,15,24,19,8,4,4,3221,0,0,0,0,405782,46136,340083,19557,1419,59111,16988,40347,1774,29982,15,62093,9271,117,64,101230,39673,60234,1321,40238,38275,0,436,94,68,2,769,61,11,55,8,0,1,0,0,0,1,0,0,0,1
530,1,1354,19,14,17,11,4,5,3427,0,0,0,0,411613,109898,281488,20223,274,43844,17477,23975,2388,13253,6,33467,39297,62,75,60233,8609,50730,892,41584,38175,3,451,112,67,25,716,59,3,33,2,1,1,1,0,0,1,3,0,0,1
531,0,1354,12,20,7,5,5,2,3045,1,0,0,0,359739,63941,288051,7746,652,33301,6762,25645,892,17562,8,39497,13094,33,26,66958,18073,46492,2388,32668,31015,0,381,81,54,4,638,59,0,32,1,0,0,0,0,1,0,0,0,2,0
532,1,1372,37,17,52,19,8,7,2855,6,0,0,0,398953,135552,238897,24500,1224,78560,37668,36679,4210,25190,19,53084,29747,88,75,73676,28187,43121,2362,47681,41825,1,465,124,89,8,792,65,10,43,8,1,1,1,0,1,0,1,0,2,0
533,0,1372,17,37,17,12,6,3,3280,2,0,0,0,317854,118667,174705,24479,532,52204,25915,23922,2364,23235,19,47035,13427,90,72,92895,38850,49829,4209,36460,34910,0,424,108,83,0,793,56,5,37,10,0,0,0,0,0,0,0,0,1,0
534,1,1476,24,11,39,21,8,5,2729,7,0,0,0,450007,47030,371849,31126,232,47569,5850,37790,3924,41792,13,53191,45599,131,93,76102,26586,46915,2598,44673,43185,0,503,147,109,17,897,66,14,45,25,1,0,0,1,0,0,0,1,1,0
535,0,1476,11,24,7,8,5,5,3110,1,0,0,0,457487,143000,270824,43657,315,44743,23962,18178,2598,14879,6,55604,44631,110,58,69303,7248,58128,3923,38637,35583,0,520,159,88,9,760,60,20,62,10,0,1,0,0,1,1,0,0,2,2
536,1,958,43,9,29,31,8,6,2384,4,3,0,0,282703,60431,215764,6506,497,72417,17263,52142,3009,6844,5,17995,26399,11,43,34541,8713,25826,0,36930,25000,1,322,24,8,12,378,52,0,9,0,1,1,1,0,0,0,1,0,0,0
537,0,958,8,43,7,2,4,1,1538,0,0,0,0,59299,17721,34406,7168,152,19475,8288,11185,0,3585,9,44753,186,2,52,79089,17263,58814,3007,18992,17925,0,116,0,0,0,425,38,0,0,2,0,0,0,0,0,0,0,0,0,0
538,1,1883,46,33,48,16,8,10,2721,6,1,0,0,632151,82512,512140,37495,2504,119425,23118,92066,4238,64184,23,99936,69522,74,105,150110,39076,102461,8567,61994,55000,1,510,174,83,44,851,74,2,32,7,1,1,1,0,1,1,1,0,3,1
539,0,1883,33,47,30,10,5,7,2503,0,0,0,0,517181,122481,345129,49568,904,108114,35756,67159,5195,38547,8,101171,11581,105,142,141842,26407,111193,4237,54269,51750,0,489,144,87,33,987,73,6,60,1,0,0,0,1,0,0,0,1,0,0
540,1,1876,48,14,73,30,9,7,3120,6,2,0,0,632633,213873,367916,50839,683,107698,42610,54140,10946,69225,13,101804,75456,176,172,103833,37271,61162,5394,64334,59175,2,557,171,113,24,3117,80,12,63,13,0,1,1,1,0,1,3,1,2,1
541,0,1876,14,48,13,7,7,3,2192,2,0,0,0,616400,153999,432101,30297,786,72335,33645,33292,5394,33493,11,69271,25942,143,109,140455,45167,84337,10944,50617,49785,0,687,171,124,11,1059,69,13,55,14,1,0,0,0,1,0,0,0,1,0
542,1,1713,50,33,57,19,10,10,2636,6,2,0,0,602353,155759,401341,45248,752,133939,48779,76471,8685,41623,7,99202,80925,125,110,133158,43131,85683,4338,64200,58720,3,555,163,77,32,1080,77,14,59,5,1,0,1,1,1,1,3,1,3,2
543,0,1713,33,50,42,15,7,6,2655,2,0,0,0,483520,149172,298107,36236,464,91998,40167,47486,4340,32072,8,73226,17695,85,70,153923,50821,94413,8683,53009,50600,0,506,106,81,4,568,70,7,36,12,0,1,0,0,0,0,0,0,1,0
544,1,2425,44,34,63,13,9,8,4159,7,1,0,0,799667,346154,431704,21805,1947,128068,71894,46540,9631,72582,11,128247,60106,218,112,164037,80865,76836,6331,73168,67585,0,648,193,90,45,823,82,8,74,21,1,1,0,0,1,1,0,0,5,1
545,0,2425,34,44,47,11,9,8,2989,5,1,0,0,705744,272135,380213,53391,1044,132399,79850,46215,6331,35992,8,114689,52357,200,181,149949,74720,65592,9630,66431,60185,1,633,137,95,4,921,80,11,96,24,0,0,1,1,0,0,1,1,1,0
546,1,1972,37,27,57,16,8,7,2602,6,2,0,0,664984,140451,486458,38069,993,95538,25131,67277,3128,50415,11,100517,61491,183,88,133867,35750,95405,2710,63363,55100,1,604,183,124,9,1261,79,14,70,23,0,0,1,1,0,1,1,1,2,1
547,0,1972,27,37,39,12,6,7,3304,2,0,0,0,717135,200212,474956,41964,540,95424,32416,60624,2379,39105,5,95930,47984,176,111,130786,28366,99287,3126,59249,58175,0,657,203,132,16,1589,72,22,70,28,1,1,0,0,1,0,0,0,2,1
548,1,1230,27,7,24,23,8,6,2029,3,0,0,0,431439,190449,210211,30774,533,48932,24515,22669,1746,28353,6,43762,38581,61,57,71936,29466,39892,2574,43067,36470,1,480,155,87,33,824,63,3,23,6,1,1,1,0,0,1,2,0,1,1
549,0,1230,7,28,6,2,4,1,2310,0,0,0,0,220726,85753,126512,8456,1907,37024,26213,10235,575,12505,7,38610,10571,40,85,68539,25898,40893,1744,26721,23975,0,327,75,62,0,840,48,5,21,4,0,0,0,0,1,0,0,0,1,0
550,1,1970,41,24,55,19,8,9,2974,4,1,0,0,693437,298609,353435,41389,247,114195,54132,52296,7763,48638,13,79612,71158,176,164,117919,56651,52077,9187,63528,58280,1,624,221,147,24,1015,77,20,72,16,0,1,1,0,1,1,1,0,3,1
551,0,1970,24,41,40,9,7,5,2523,3,0,0,0,605579,273932,248645,82997,321,85754,53304,23256,9189,37633,7,86457,13383,156,169,141343,55324,78251,7761,56325,54660,0,641,170,138,0,1361,73,5,66,26,1,0,0,0,0,0,0,0,1,0
552,1,1313,35,11,46,20,9,8,3566,4,1,0,0,436809,89537,276609,70659,499,66820,12964,41493,12361,19422,10,63394,39936,65,86,64239,12989,48480,2765,47949,42833,2,506,116,83,8,892,64,6,31,6,1,1,1,0,0,0,2,0,2,0
553,0,1313,11,36,20,5,8,3,2228,3,1,0,0,343785,78636,236815,28329,471,38887,11671,24447,2765,13322,6,60916,25442,50,90,86767,14092,60311,12361,35955,34300,0,435,92,64,0,1197,57,4,25,3,0,0,0,0,1,1,0,0,1,1
554,1,1781,36,28,35,12,8,8,3503,2,1,0,0,543338,174400,300851,68081,1177,86497,27291,53325,5877,35019,11,114275,44594,103,178,129789,16333,97372,16079,55894,51475,0,496,151,102,12,1728,71,1,61,1,1,1,0,0,1,0,0,0,3,0
555,0,1781,28,36,37,20,7,3,3463,3,0,0,0,530647,38359,423308,68976,1216,98390,14729,67742,15915,27851,6,62284,14830,109,88,110946,30106,74960,5876,53425,53350,0,468,204,150,24,947,70,4,77,4,0,0,0,0,0,0,0,0,0,0
556,1,1223,26,13,32,17,7,5,2410,4,1,0,0,342438,88281,217074,37079,374,55710,15042,34233,6431,21234,9,45034,41698,107,82,64232,14275,47101,2855,40391,33235,1,424,116,75,12,483,56,14,36,17,1,1,1,0,0,1,1,0,1,2
557,0,1223,13,26,21,7,3,3,2985,0,0,0,0,229220,70721,137514,20980,585,39531,12557,24114,2855,11922,12,67273,12867,81,79,69250,16717,46100,6430,29852,27975,0,333,67,50,0,788,52,7,41,10,0,0,0,0,1,0,0,0,1,0
558,1,2026,43,39,45,15,7,9,2960,4,0,0,0,809949,253309,455331,101305,1551,135886,57875,66315,11693,39335,8,104909,61715,164,116,139782,36754,99499,3524,68427,60853,1,625,226,141,28,1237,83,13,51,16,1,1,1,0,0,1,1,1,1,2
559,0,2026,39,43,64,13,8,10,3281,6,1,1,0,673128,215889,433091,24144,676,104318,32886,67901,3525,51139,8,143856,61769,127,119,170412,60269,98446,11694,66324,64925,0,606,150,107,10,1081,80,12,55,12,0,0,0,1,1,0,0,1,3,0
560,1,1768,50,33,48,22,8,12,3502,4,1,0,0,635284,25760,556744,52774,879,124986,6803,105194,12985,40064,7,92180,68390,111,245,133754,57066,64317,12366,64514,56775,4,530,216,129,20,763,75,3,48,9,1,1,1,0,1,1,4,0,4,2
561,0,1768,33,50,50,12,7,8,2022,7,0,0,0,462751,241746,165615,55386,285,95753,55056,30326,10368,32207,7,108227,9708,120,143,149157,8338,127828,12984,51601,48010,0,434,123,101,4,1671,73,7,53,8,0,0,0,0,0,0,0,0,0,0
562,1,1061,18,16,12,10,6,5,1788,2,0,0,0,321410,106509,190767,24129,0,40646,12701,27364,578,22260,9,25040,39130,67,39,55521,27995,25597,1922,35086,26333,0,398,77,53,5,457,52,16,33,7,1,1,0,0,1,1,0,0,2,1
563,0,1061,16,18,14,7,5,4,1766,0,0,0,0,201371,105451,62732,33184,0,37559,27221,8410,1923,14449,4,30763,3185,56,78,55413,13290,41540,578,27957,25470,0,298,67,36,9,982,47,8,23,7,0,0,0,0,0,0,0,0,0,0
564,1,1925,51,33,103,22,9,13,2483,5,0,0,0,539053,161986,346099,30967,1046,128256,50884,71687,5681,55304,25,117758,67552,161,173,145179,80186,59746,5242,65723,61160,1,417,173,80,33,1012,78,20,67,17,0,0,1,1,1,1,1,1,3,1
565,0,1925,33,51,48,14,6,7,3048,2,0,0,0,414753,221425,178332,14992,2119,108538,77464,25825,5244,34733,12,109464,24888,144,206,158527,52362,100482,5678,52085,48730,0,381,100,69,4,899,66,20,56,22,1,1,0,0,0,0,0,0,1,0
566,1,2064,49,28,38,21,9,14,3376,4,0,0,0,671677,157014,437173,77485,1051,97133,27027,57204,12899,40729,10,103926,109846,123,90,142325,48671,85704,7945,67937,61450,4,488,228,110,39,944,82,2,62,15,0,1,1,1,1,1,4,2,4,1
567,0,2064,28,49,37,8,6,7,2286,2,0,0,0,567190,243737,279490,43959,726,91064,44040,44075,2945,23824,10,96284,24622,110,99,129115,28746,87425,12940,55116,55685,0,580,75,61,4,1270,73,12,62,2,1,0,0,0,0,0,0,0,0,0
568,1,2287,35,33,66,24,9,6,3686,7,3,0,0,742489,202296,459906,80285,1407,110437,42282,51937,16215,52685,11,91343,67163,169,96,145530,81020,60994,3513,66770,61170,1,611,209,153,12,1122,83,20,67,21,0,0,1,0,0,0,1,0,4,1
569,0,2287,33,35,50,13,7,10,3904,2,0,0,0,769239,295121,403267,70846,748,123572,79716,40339,3514,34090,6,142641,57142,167,170,145967,45104,84590,16267,67222,62815,0,699,215,135,11,1118,81,14,64,27,1,1,0,1,1,1,0,1,2,1
570,1,1161,16,9,18,9,4,3,1877,1,0,0,0,263166,119673,122452,21037,239,32365,18398,13794,171,11990,13,32490,23327,60,88,37926,17161,18034,2724,32015,25975,0,381,98,54,15,806,52,3,33,3,1,1,0,0,1,1,0,0,1,1
571,0,1161,9,16,10,7,4,4,3290,1,0,0,0,218606,105496,83714,29390,433,25087,15095,7262,2724,10144,9,22442,4591,54,49,47827,19938,27716,171,29120,26700,0,405,60,46,2,450,48,4,22,9,0,0,0,0,0,0,0,0,0,0
572,1,1521,39,20,35,26,9,7,2931,5,3,0,0,513874,38872,412400,62598,1427,81409,6578,59912,14914,42292,6,68722,61346,107,112,92267,34814,55529,1921,57511,54803,1,532,170,98,25,836,70,16,36,18,1,1,1,0,1,1,1,0,3,2
573,0,1521,20,39,27,7,6,5,2851,1,0,0,0,329962,141162,175507,13289,666,61657,32945,26786,1921,18348,11,98046,4508,89,129,100935,8849,77169,14913,40792,39535,0,452,96,71,8,973,62,17,45,12,0,0,0,0,0,0,0,0,0,0
574,1,2052,39,24,53,18,9,11,5200,7,1,0,0,627842,250084,341310,36443,0,94964,47077,38791,9092,52773,8,81403,48777,165,109,139195,77378,55090,6724,61838,55463,1,612,186,107,30,894,77,8,67,15,0,1,1,0,1,0,1,0,3,0
575,0,2052,24,39,46,12,7,5,3921,3,1,0,0,569529,307987,223107,38432,563,100706,76345,18618,5739,25971,11,83583,30979,153,118,123037,49424,64516,9092,56837,53540,0,645,145,109,0,655,75,12,78,18,1,0,0,1,0,0,0,1,2,0
576,1,1110,16,6,12,12,6,3,2778,1,0,0,0,332586,96176,205213,31194,382,39007,11860,22728,4415,12192,6,39284,20325,71,64,48746,13373,32469,2901,34088,27958,0,441,116,80,5,684,56,7,30,7,1,1,0,0,1,0,0,0,2,0
577,0,1110,6,16,7,4,3,2,2516,0,0,0,0,187343,73138,102058,12144,588,27280,12275,12100,2901,13383,8,28402,1275,37,48,53145,13360,35367,4414,25781,23235,0,353,73,67,0,422,47,5,19,6,0,0,0,0,0,0,0,0,0,0
578,1,1346,26,20,28,15,9,6,2178,4,0,0,0,411726,41221,321468,49033,3172,62258,11277,42717,8260,23235,11,47012,46867,65,99,73563,28963,43994,604,44933,38165,1,451,135,70,29,669,62,6,29,10,1,1,1,0,0,1,1,0,1,2
579,0,1346,20,26,28,7,6,4,2347,2,0,0,0,276342,132509,132403,11427,202,51418,27764,23048,604,25305,23,49477,20464,105,80,81434,12637,60532,8259,37248,34700,0,344,76,48,9,1117,56,12,49,8,0,0,0,0,1,0,0,0,2,0
580,1,1650,35,28,49,14,7,7,3145,3,0,0,0,569584,207623,310601,51356,269,109551,43973,56208,9364,26645,5,92768,57197,148,107,113211,22531,78474,12202,53856,50933,1,538,160,89,29,471,68,18,64,15,0,1,1,0,0,1,1,0,2,2
581,0,1650,28,35,44,13,8,8,2532,3,1,0,0,414873,96640,273596,44634,637,80737,21688,46303,12744,49963,14,90641,24753,131,225,131137,45352,75651,10129,48878,43505,0,528,103,83,0,741,66,11,53,20,1,0,0,0,1,0,0,0,2,0
582,1,971,21,3,14,21,7,4,2222,3,1,0,0,288949,22836,247764,18346,577,36552,4279,29952,2317,18396,7,24311,30541,48,69,41036,5925,34816,292,34579,31825,2,404,84,40,13,717,51,7,22,2,1,1,1,0,1,0,2,0,1,0
583,0,971,3,21,3,2,3,1,1961,1,0,0,0,160145,44210,98961,16970,161,19970,5194,14481,292,6187,6,30348,436,18,42,49618,6413,40884,2317,20268,17825,0,271,64,61,0,345,44,3,13,0,0,0,0,0,0,0,0,0,0,0
584,1,1857,41,27,31,21,7,10,1998,4,0,0,0,594702,206966,348750,38981,634,98159,51370,42594,4189,29817,8,57385,58178,73,95,101968,51526,47143,3295,58094,50575,1,534,189,122,34,927,76,3,29,4,1,0,1,1,1,1,1,1,2,1
585,0,1857,27,41,21,8,6,5,1939,1,0,0,0,517374,248035,239414,29920,479,75021,47520,24200,3297,30198,7,58613,23809,58,86,120679,53053,63433,4188,48116,46160,0,452,136,92,12,834,69,18,34,3,0,1,0,0,0,0,0,0,1,0
586,1,1210,30,10,36,17,7,7,2688,2,1,0,0,546718,30116,253149,263451,1349,44778,7803,33120,3852,11798,11,29777,45239,58,90,42272,10723,28681,2865,43009,38335,1,435,110,71,13,610,59,6,28,3,1,1,1,0,1,1,1,0,2,1
587,0,1210,10,30,4,5,5,2,2246,1,0,0,0,254636,114979,128874,10779,404,26346,10722,13755,1865,12421,7,30733,6470,40,47,60212,10493,45862,3851,30461,31395,0,313,116,86,8,756,51,3,12,2,0,0,0,0,0,0,0,0,0,0
588,1,2306,58,40,74,20,7,17,3280,3,0,0,0,803868,202163,539166,62534,776,154185,66540,79147,8491,65222,9,184658,81303,199,114,221705,75971,137929,7803,77912,69325,2,633,172,90,20,1037,89,16,81,15,1,0,0,1,0,1,2,2,2,1
589,0,2306,40,58,46,14,7,9,3144,3,0,0,0,900773,184151,666783,49834,435,185417,73191,105161,7060,61756,6,146009,42827,136,183,197604,68829,119512,9258,71666,69575,1,728,191,136,27,2031,84,16,58,18,0,1,1,0,1,0,1,0,3,0
590,1,1430,52,5,27,51,8,5,3064,10,2,0,0,432064,64347,346294,21418,1043,99185,21155,72536,5489,41378,7,51649,26968,13,92,78187,21404,53598,3184,45541,38100,3,439,48,12,28,318,65,0,7,0,1,1,1,0,1,0,3,0,1,0
591,0,1430,1,52,0,0,1,0,1754,0,0,0,0,194904,54838,129319,10744,195,40815,21193,18436,1184,10738,11,62376,2042,0,66,113012,21154,86366,5490,23222,21558,0,305,0,0,0,269,56,0,0,0,0,0,0,0,0,0,0,0,0,0
592,1,1384,36,9,29,30,8,6,1651,4,0,0,0,445470,187109,176180,82177,401,68744,27665,38319,2758,35756,7,66137,38857,82,77,84895,12580,70992,1322,45926,38275,2,478,141,84,21,1400,65,9,40,5,0,1,1,0,0,1,2,0,2,1
593,0,1384,9,36,8,2,4,1,2028,0,0,0,0,274743,42207,217799,14734,355,48247,10361,36562,1322,15954,5,56122,5154,43,71,84746,28949,53034,2756,30221,28600,0,391,74,63,0,484,51,3,17,8,1,0,0,0,1,0,0,0,1,0
594,1,1651,34,27,52,13,8,9,3174,3,0,0,0,419441,154084,248461,16892,2308,79935,36838,41469,1626,19444,10,62614,51133,102,89,80865,14401,58913,7545,50294,47880,2,387,132,85,7,973,69,6,49,12,0,1,1,0,0,1,2,0,3,1
595,0,1651,27,34,27,15,8,8,3325,4,0,0,0,451056,40942,339115,70996,785,63222,13294,42381,7546,21755,6,55471,15864,103,95,99408,38432,59346,1626,46949,44445,0,496,119,92,6,506,67,8,46,8,1,0,0,0,1,0,0,0,1,0
596,1,2202,40,31,62,12,10,7,2775,4,2,1,0,804474,258319,495459,50692,1773,120660,40614,71536,8503,46289,14,128841,100808,232,164,143614,29357,95743,18510,73715,70595,3,672,210,123,20,1173,85,28,89,29,1,0,1,1,1,0,3,2,4,1
597,0,2202,31,40,56,14,8,7,2931,4,0,0,0,766418,165146,510877,90392,1766,107508,24458,63475,19573,75542,16,143581,33566,151,120,154709,42845,101531,10327,66750,63525,0,742,175,134,16,996,81,15,62,20,0,1,0,0,0,1,0,0,1,1
598,1,1632,33,30,45,15,7,4,3026,3,0,0,0,539330,179372,296637,63316,998,92161,30009,56030,6118,33138,9,91399,49324,102,151,117994,50810,63677,3503,53250,46975,2,530,130,76,23,1370,68,9,37,11,0,1,1,0,1,1,2,0,2,1
599,0,1632,30,33,43,12,6,8,3039,2,0,0,0,408314,112838,263893,31578,371,89454,48640,37943,2869,31141,8,76946,19861,74,110,116241,32688,77431,6117,48739,46500,0,443,115,84,8,869,69,12,42,5,1,0,0,1,0,0,0,1,0,0
600,1,1213,24,9,22,17,7,5,1455,4,0,0,0,369882,71090,268895,29892,2106,43007,11606,29510,1885,22431,8,37325,30120,75,53,51289,9497,40343,1445,38953,32025,0,476,120,68,23,572,59,7,43,6,0,1,0,0,1,1,0,0,2,1
601,0,1213,9,24,9,2,5,1,2699,0,0,0,0,249509,63650,167763,18092,507,32815,8794,22572,1445,10986,6,30777,7439,68,62,57679,11967,43822,1884,29233,26310,0,383,62,49,0,536,52,6,31,13,1,0,0,0,0,0,0,0,0,0
602,1,1549,31,19,46,22,8,7,3946,2,1,1,0,510191,171836,303257,35094,4498,83699,22001,53139,8555,51512,15,90708,54678,76,108,96514,21919,64022,10568,50957,42425,1,515,109,63,18,864,67,3,39,7,1,1,1,0,0,0,1,0,3,0
603,0,1549,18,32,25,6,6,3,2350,2,0,0,0,385520,96037,216861,72617,869,65106,21498,34262,9343,24122,11,81145,32511,85,99,104432,22360,73739,8328,40516,37735,0,511,94,63,0,613,58,10,32,9,0,0,0,0,1,1,0,0,1,2
604,1,1463,33,24,62,16,9,6,2346,5,2,0,0,405949,127736,245047,33162,1276,76648,36742,38862,1040,34121,7,48649,62466,75,182,91056,19654,68258,3140,49170,41660,1,337,140,89,12,1369,67,5,36,6,0,1,1,1,0,1,1,1,2,2
